"ITEM_SALE_BK"|"DATE"|"SUPPORT_ITEM_BK"|"QUANTITY"|"DESCRIPTION"|"TOTAL"|"BUSINESS_UNIT_BK"|"ACCOUNT_NUMBER"|"CARD_ID"|"H_ITEM_SALE_SID"|"ITEM_SALE_DETAIL_BK"|"H_ITEM_SALE_DETAIL_SID"|"H_BUSINESS_UNIT_SID"|"H_NDIS_SUPPORT_ITEM_SID"|"AMOUNT"|"WORKFLOW_PATH"|"WORKFLOW_NAME"|"WORKSPACE"|"SOURCE"|"LOAD_DATE_TIME"
"17135"|"16/07/2018"|"04_111_0136_6_1"|6.0|"2018-07-03 GRCOMS1:2-WD"|"$134.10"|"3500"||"CUS000220"|"0f9299456af82e5c5a3358e681f31abc7a900ce2"|"17135(1)"|"6bb5a8c40cea03c8ca5683d0fd3c8fa6dde36e0c"|"65609286cc04ece831a844984a6bc9eb80450cf7"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17135"|"16/07/2018"|"15_037_0117_1_3"|3.0|"2018-07-04 SKILLS-DEV-TRANS"|"$130.86"|"3500"||"CUS000220"|"0f9299456af82e5c5a3358e681f31abc7a900ce2"|"17135(2)"|"c20c350cd4664c70fe5582afce3de902412594b4"|"65609286cc04ece831a844984a6bc9eb80450cf7"|"2e1caab13d505f47571421e950e355337efd1881"|130.86|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17135"|"16/07/2018"|"04_111_0136_6_1"|6.0|"2018-07-04 GRCOMS1:2-WD"|"$134.10"|"3500"||"CUS000220"|"0f9299456af82e5c5a3358e681f31abc7a900ce2"|"17135(3)"|"775db3dc3222ad0634a5bb5d9f754e15741f4fb1"|"65609286cc04ece831a844984a6bc9eb80450cf7"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17135"|"16/07/2018"|"04_111_0136_6_1"|6.0|"2018-07-05 GRCOMS1:2-WD"|"$134.10"|"3500"||"CUS000220"|"0f9299456af82e5c5a3358e681f31abc7a900ce2"|"17135(4)"|"aa35952ea915988ba77c973ed546785cbadf77b9"|"65609286cc04ece831a844984a6bc9eb80450cf7"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17135"|"16/07/2018"|"04_111_0136_6_1"|6.0|"2018-07-09 GRCOMS1:2-WD"|"$134.10"|"3500"||"CUS000220"|"0f9299456af82e5c5a3358e681f31abc7a900ce2"|"17135(5)"|"194d023f6a0580350fdd3cd51634b899aa890e1a"|"65609286cc04ece831a844984a6bc9eb80450cf7"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17135"|"16/07/2018"|"04_111_0136_6_1"|6.0|"2018-07-10 GRCOMS1:2-WD"|"$134.10"|"3500"||"CUS000220"|"0f9299456af82e5c5a3358e681f31abc7a900ce2"|"17135(6)"|"fec8cc994e8378c0aa5efbcdee2f018240e13e02"|"65609286cc04ece831a844984a6bc9eb80450cf7"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17135"|"16/07/2018"|"04_111_0136_6_1"|6.0|"2018-07-11 GRCOMS1:2-WD"|"$134.10"|"3500"||"CUS000220"|"0f9299456af82e5c5a3358e681f31abc7a900ce2"|"17135(7)"|"cc87db1eedd7a0bfcd2770a1567c7d2d6f39d132"|"65609286cc04ece831a844984a6bc9eb80450cf7"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17135"|"16/07/2018"|"15_037_0117_1_3"|3.0|"2018-07-11 SKILLS-DEV-TRANS"|"$130.86"|"3500"||"CUS000220"|"0f9299456af82e5c5a3358e681f31abc7a900ce2"|"17135(8)"|"4d47dc90e2b65a7091f2f6047f3268b49bd7889e"|"65609286cc04ece831a844984a6bc9eb80450cf7"|"2e1caab13d505f47571421e950e355337efd1881"|130.86|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17135"|"16/07/2018"|"04_111_0136_6_1"|6.0|"2018-07-12 GRCOMS1:2-WD"|"$134.10"|"3500"||"CUS000220"|"0f9299456af82e5c5a3358e681f31abc7a900ce2"|"17135(9)"|"d9245a97f547aaac26e691d1106d2046f0f72e57"|"65609286cc04ece831a844984a6bc9eb80450cf7"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17135"|"16/07/2018"|"04_111_0136_6_1"|6.0|"2018-07-13 GRCOMS1:2-WD"|"$134.10"|"3500"||"CUS000220"|"0f9299456af82e5c5a3358e681f31abc7a900ce2"|"17135(10)"|"7f83d8f859a96e5f0c8fe7842377c60f686ffe85"|"65609286cc04ece831a844984a6bc9eb80450cf7"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17135"|"16/07/2018"|"04_112_0136_6_1"|6.0|"2018-07-14 REC-LEISURE"|"$186.12"|"3500"||"CUS000220"|"0f9299456af82e5c5a3358e681f31abc7a900ce2"|"17135(11)"|"e1e124d66ae8c3fd8a135810dc4fd5e045ac7df0"|"65609286cc04ece831a844984a6bc9eb80450cf7"|"d4f91377fbeb4ac4e45cc7430c95f4d09dc26d13"|186.12|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17136"|"16/07/2018"|"04_111_0136_6_1"|6.0|"2018-07-03 GRCOMS1:2-WD"|"$134.10"|"3500"||"CUS000223"|"b2d6501edd205251563ec2884692a8edc8f9d702"|"17136"|"b2d6501edd205251563ec2884692a8edc8f9d702"|"65609286cc04ece831a844984a6bc9eb80450cf7"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17136"|"16/07/2018"|"04_111_0136_6_1"|3.0|"2018-07-04 GRCOMS1:2-WD"|"$67.05"|"3500"||"CUS000223"|"b2d6501edd205251563ec2884692a8edc8f9d702"|"17136(1)"|"b66dd826dfda5e3ccdbece3dab3c8c71724d7275"|"65609286cc04ece831a844984a6bc9eb80450cf7"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|67.05|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17136"|"16/07/2018"|"04_107_0136_6_1"|3.0|"2018-07-04 CBG-WD"|"$60.72"|"3500"||"CUS000223"|"b2d6501edd205251563ec2884692a8edc8f9d702"|"17136(2)"|"c90aeb9315873240e23bc60b5872c383044c3626"|"65609286cc04ece831a844984a6bc9eb80450cf7"|"0a7c256cd37a94a40ea3c0228ba5d8bb57f83493"|60.72|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17136"|"16/07/2018"|"04_111_0136_6_1"|6.0|"2018-07-10 GRCOMS1:2-WD"|"$134.10"|"3500"||"CUS000223"|"b2d6501edd205251563ec2884692a8edc8f9d702"|"17136(3)"|"4135d1989255604b7b71536088144c478463b97b"|"65609286cc04ece831a844984a6bc9eb80450cf7"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17136"|"16/07/2018"|"04_107_0136_6_1"|3.0|"2018-07-11 CBG-WD"|"$60.72"|"3500"||"CUS000223"|"b2d6501edd205251563ec2884692a8edc8f9d702"|"17136(4)"|"6012d88e1c9fbb91375cee89b0fae9e542f01933"|"65609286cc04ece831a844984a6bc9eb80450cf7"|"0a7c256cd37a94a40ea3c0228ba5d8bb57f83493"|60.72|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17136"|"16/07/2018"|"04_111_0136_6_1"|3.0|"2018-07-11 GRCOMS1:2-WD"|"$67.05"|"3500"||"CUS000223"|"b2d6501edd205251563ec2884692a8edc8f9d702"|"17136(5)"|"c6f75fef6f4db439ab22bd7c7b928efeed0e7490"|"65609286cc04ece831a844984a6bc9eb80450cf7"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|67.05|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17137"|"16/07/2018"|"04_111_0136_6_1"|6.0|"2018-07-02 GRCOMS1:2-WD"|"$134.10"|"3200"||"CUS000224"|"bbc21f5e3058b9c28ed810206865be006e2f4e60"|"17137"|"bbc21f5e3058b9c28ed810206865be006e2f4e60"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17137"|"16/07/2018"|"04_107_0136_6_1"|6.0|"2018-07-03 CBG-WD"|"$121.44"|"3200"||"CUS000224"|"bbc21f5e3058b9c28ed810206865be006e2f4e60"|"17137(1)"|"ae36822c6d170781b875afb6c618345224fbc39b"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"0a7c256cd37a94a40ea3c0228ba5d8bb57f83493"|121.44|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17137"|"16/07/2018"|"04_107_0136_6_1"|3.0|"2018-07-04 CBG-WD"|"$60.72"|"3200"||"CUS000224"|"bbc21f5e3058b9c28ed810206865be006e2f4e60"|"17137(2)"|"e45d131949fbd90fb3714a303213d3a1949d6434"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"0a7c256cd37a94a40ea3c0228ba5d8bb57f83493"|60.72|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17137"|"16/07/2018"|"04_111_0136_6_1"|3.0|"2018-07-04 GRCOMS1:2-WD"|"$67.05"|"3200"||"CUS000224"|"bbc21f5e3058b9c28ed810206865be006e2f4e60"|"17137(3)"|"bc742900a0a798e55cbde0327cd9c46a2f89ff3a"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|67.05|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17137"|"16/07/2018"|"04_107_0136_6_1"|3.0|"2018-07-05 CBG-WD"|"$60.72"|"3200"||"CUS000224"|"bbc21f5e3058b9c28ed810206865be006e2f4e60"|"17137(4)"|"781abe667772c3157a609558bb4922a6cde5df91"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"0a7c256cd37a94a40ea3c0228ba5d8bb57f83493"|60.72|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17137"|"16/07/2018"|"04_111_0136_6_1"|3.0|"2018-07-05 GRCOMS1:2-WD"|"$67.05"|"3200"||"CUS000224"|"bbc21f5e3058b9c28ed810206865be006e2f4e60"|"17137(5)"|"946fe4026e26f940f512380130170201d71f5719"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|67.05|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17137"|"16/07/2018"|"04_111_0136_6_1"|6.0|"2018-07-06 GRCOMS1:2-WD"|"$134.10"|"3200"||"CUS000224"|"bbc21f5e3058b9c28ed810206865be006e2f4e60"|"17137(6)"|"1fd9b59f122acfe58b7d2e69efb0e67f1b2e0208"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17138"|"16/07/2018"|"04_107_0136_6_1"|3.0|"2018-07-02 CBG-WD"|"$60.72"|"3300"||"CUS000225"|"aabd284bdf1676828e1f307eb22d020b19989131"|"17138"|"aabd284bdf1676828e1f307eb22d020b19989131"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"0a7c256cd37a94a40ea3c0228ba5d8bb57f83493"|60.72|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17138"|"16/07/2018"|"04_111_0136_6_1"|3.0|"2018-07-02 GRCOMS1:2-WD"|"$67.05"|"3300"||"CUS000225"|"aabd284bdf1676828e1f307eb22d020b19989131"|"17138(1)"|"2c28f0b6a421dde5dc9669b4634427a6ca89568e"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|67.05|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17138"|"16/07/2018"|"04_107_0136_6_1"|3.0|"2018-07-03 CBG-WD"|"$60.72"|"3300"||"CUS000225"|"aabd284bdf1676828e1f307eb22d020b19989131"|"17138(2)"|"7a32640c1236a978385945ce24a0a886011be48c"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"0a7c256cd37a94a40ea3c0228ba5d8bb57f83493"|60.72|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17138"|"16/07/2018"|"04_107_0136_6_1"|3.0|"2018-07-03 CBG-WD"|"$60.72"|"3300"||"CUS000225"|"aabd284bdf1676828e1f307eb22d020b19989131"|"17138(3)"|"f8e1545af393dd1f8999042d6cd5d17b63d2d2a2"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"0a7c256cd37a94a40ea3c0228ba5d8bb57f83493"|60.72|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17138"|"16/07/2018"|"04_107_0136_6_1"|3.0|"2018-07-04 CBG-WD"|"$60.72"|"3300"||"CUS000225"|"aabd284bdf1676828e1f307eb22d020b19989131"|"17138(4)"|"dfe394d5d7d4076065888dbf21f5e77a93920b97"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"0a7c256cd37a94a40ea3c0228ba5d8bb57f83493"|60.72|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17138"|"16/07/2018"|"04_111_0136_6_1"|3.0|"2018-07-04 GRCOMS1:2-WD"|"$67.05"|"3300"||"CUS000225"|"aabd284bdf1676828e1f307eb22d020b19989131"|"17138(5)"|"8a030c066e051cb637f12467e5a349b099ab6582"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|67.05|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17138"|"16/07/2018"|"04_111_0136_6_1"|3.0|"2018-07-05 GRCOMS1:2-WD"|"$67.05"|"3300"||"CUS000225"|"aabd284bdf1676828e1f307eb22d020b19989131"|"17138(6)"|"70400cec120c202778d2e080724267bb17aa29a2"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|67.05|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17138"|"16/07/2018"|"04_107_0136_6_1"|3.0|"2018-07-05 CBG-WD"|"$60.72"|"3300"||"CUS000225"|"aabd284bdf1676828e1f307eb22d020b19989131"|"17138(7)"|"733d9b6a4676aabd768e4675910037b3a97fc651"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"0a7c256cd37a94a40ea3c0228ba5d8bb57f83493"|60.72|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17138"|"16/07/2018"|"04_111_0136_6_1"|6.0|"2018-07-06 GRCOMS1:2-WD"|"$134.10"|"3300"||"CUS000225"|"aabd284bdf1676828e1f307eb22d020b19989131"|"17138(8)"|"07d4b904e623e8a39464c491bce9eac6d3cce6e3"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17138"|"16/07/2018"|"04_111_0136_6_1"|3.0|"2018-07-09 GRCOMS1:2-WD"|"$67.05"|"3300"||"CUS000225"|"aabd284bdf1676828e1f307eb22d020b19989131"|"17138(9)"|"9d7c72879862a2be47fb2356edc9418989490676"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|67.05|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17138"|"16/07/2018"|"04_107_0136_6_1"|3.0|"2018-07-09 CBG-WD"|"$60.72"|"3300"||"CUS000225"|"aabd284bdf1676828e1f307eb22d020b19989131"|"17138(10)"|"7866417e58e93ccf52654332ffe1096b83f92e12"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"0a7c256cd37a94a40ea3c0228ba5d8bb57f83493"|60.72|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17138"|"16/07/2018"|"04_107_0136_6_1"|3.0|"2018-07-10 CBG-WD"|"$60.72"|"3300"||"CUS000225"|"aabd284bdf1676828e1f307eb22d020b19989131"|"17138(11)"|"43c7c6fbbd45685f34e2607c705a635bf1a4b079"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"0a7c256cd37a94a40ea3c0228ba5d8bb57f83493"|60.72|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17138"|"16/07/2018"|"04_107_0136_6_1"|3.0|"2018-07-10 CBG-WD"|"$60.72"|"3300"||"CUS000225"|"aabd284bdf1676828e1f307eb22d020b19989131"|"17138(12)"|"223dfa19dc2e80fa855061ac57356a655a4e34a0"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"0a7c256cd37a94a40ea3c0228ba5d8bb57f83493"|60.72|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17138"|"16/07/2018"|"04_107_0136_6_1"|3.0|"2018-07-11 CBG-WD"|"$60.72"|"3300"||"CUS000225"|"aabd284bdf1676828e1f307eb22d020b19989131"|"17138(13)"|"d392a10f56e5f6e0afe3a73333ecff43c34cad04"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"0a7c256cd37a94a40ea3c0228ba5d8bb57f83493"|60.72|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17138"|"16/07/2018"|"04_111_0136_6_1"|3.0|"2018-07-11 GRCOMS1:2-WD"|"$67.05"|"3300"||"CUS000225"|"aabd284bdf1676828e1f307eb22d020b19989131"|"17138(14)"|"c066f6a2555d68dc2c9750e6f334915cc44c31a5"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|67.05|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17138"|"16/07/2018"|"04_107_0136_6_1"|3.0|"2018-07-12 CBG-WD"|"$60.72"|"3300"||"CUS000225"|"aabd284bdf1676828e1f307eb22d020b19989131"|"17138(15)"|"b81f0343590f41b51bbe43f9d6920fdc0b03b585"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"0a7c256cd37a94a40ea3c0228ba5d8bb57f83493"|60.72|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17138"|"16/07/2018"|"04_111_0136_6_1"|3.0|"2018-07-12 GRCOMS1:2-WD"|"$67.05"|"3300"||"CUS000225"|"aabd284bdf1676828e1f307eb22d020b19989131"|"17138(16)"|"30b0bb96b9edb0f0a09d0deeebf1cc2924826892"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|67.05|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17138"|"16/07/2018"|"04_111_0136_6_1"|6.0|"2018-07-13 GRCOMS1:2-WD"|"$134.10"|"3300"||"CUS000225"|"aabd284bdf1676828e1f307eb22d020b19989131"|"17138(17)"|"63e31616786e82c7b1853948cc10265794a362a4"|"d566dce13cebefa2c17e16faf2d602be94b4e50d"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17139"|"16/07/2018"|"04_112_0136_6_1"|6.0|"2018-07-07 REC-LEISURE"|"$186.12"|"3200"||"CUS000226"|"5681b6a7ffc8ecaced0f9fe420825d4156654da8"|"17139"|"5681b6a7ffc8ecaced0f9fe420825d4156654da8"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"d4f91377fbeb4ac4e45cc7430c95f4d09dc26d13"|186.12|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17139"|"16/07/2018"|"04_111_0136_6_1"|6.0|"2018-07-09 GRCOMS1:2-WD"|"$134.10"|"3200"||"CUS000226"|"5681b6a7ffc8ecaced0f9fe420825d4156654da8"|"17139(1)"|"98e2ee15ed9316fc6a1ae4569ac4ad23f63201f6"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17139"|"16/07/2018"|"07_002_0106_8_3"|0.25|"2018-07-10 SUPPCO"|"$23.52"|"3200"||"CUS000226"|"5681b6a7ffc8ecaced0f9fe420825d4156654da8"|"17139(2)"|"286b8f9f94dd18a0051cb90723190886615bfda0"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"0499b58291efc2044617176a164eca612a66c94c"|23.52|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17139"|"16/07/2018"|"04_111_0136_6_1"|3.0|"2018-07-12 GRCOMS1:2-WD"|"$67.05"|"3200"||"CUS000226"|"5681b6a7ffc8ecaced0f9fe420825d4156654da8"|"17139(3)"|"4e2985ba40f85681f8d0aefd34f337f46b050bb9"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|67.05|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17139"|"16/07/2018"|"04_107_0136_6_1"|3.0|"2018-07-12 CBG-WD"|"$60.72"|"3200"||"CUS000226"|"5681b6a7ffc8ecaced0f9fe420825d4156654da8"|"17139(4)"|"c18a6e8f604575a42831c0c19510d944d9538b58"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"0a7c256cd37a94a40ea3c0228ba5d8bb57f83493"|60.72|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17139"|"16/07/2018"|"04_111_0136_6_1"|6.0|"2018-07-13 GRCOMS1:2-WD"|"$134.10"|"3200"||"CUS000226"|"5681b6a7ffc8ecaced0f9fe420825d4156654da8"|"17139(5)"|"b4bc693c32146c4d3c596d2f1033bb0858a4cb96"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"54c4fdba44d014693a1e1d49870e6efc69d7cec8"|134.1|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
"17139"|"16/07/2018"|"04_112_0136_6_1"|6.0|"2018-07-14 REC-LEISURE"|"$186.12"|"3200"||"CUS000226"|"5681b6a7ffc8ecaced0f9fe420825d4156654da8"|"17139(6)"|"c2ae0c4cec97c0a37a37ec0b3d90e1e8a08192b4"|"a4b69114cc862536cb8575aa950d25fbb06daaf3"|"d4f91377fbeb4ac4e45cc7430c95f4d09dc26d13"|186.12|"/Datavault/Core Business Concepts/Finance/Item Sale"|"Item Sale"|"D:\BI_and_Data_Analytics\Workflows"|"Finance"|"2018-08-06 18:03:13.0"
